,Winner,MatchID,Team1,Team2,Year,WinRateVsTeam,T1WinRate,T2WinRate,MatchCt2,TotInnings2,NotOuts2,MaxInnScore2,BatAvg2,BatStrRate2,Stumpings2,Run/Inning2,BallsFaced/Inning2,Hundreds2,Fifties2,4/Inning2,6/Inning2,Catch/Inning2,BowlInns2,BowlAvg2,EconRate2,BowlStrRate2,BallBowl/Inning2,RunConc/Inning2,WickTake/Inning2,MatchCt1,TotInnings1,NotOuts1,MaxInnScore1,BatAvg1,BatStrRate1,Stumpings1,Run/Inning1,BallsFaced/Inning1,Hundreds1,Fifties1,4/Inning1,6/Inning1,Catch/Inning1,BowlInns1,BowlAvg1,EconRate1,BowlStrRate1,BallBowl/Inning1,RunConc/Inning1,WickTake/Inning1
471,0,471,New Zealand,England,2015,0.44999999999999996,0.54,0.45,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282
472,0,472,New Zealand,England,2015,0.52,0.55,0.44,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282
473,1,473,New Zealand,England,2015,0.5800000000000001,0.55,0.43,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282
474,1,474,India,Bangladesh,2015,0.9,0.61,0.35,1343,82.18181818,12.09090909,102.3636364,31.04181818,81.05181818,4.090909091,286.6952818,355.42432460000003,0.247251626,1.731381552,27.16384747,4.703702853,4.966758145,89.75,33.1775,5.1075,39.55,377.2966166,321.1411027,10.68003244,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
475,1,475,New Zealand,England,2015,0.52,0.54,0.44,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282
476,1,476,India,Bangladesh,2015,0.74,0.61,0.37,1343,82.18181818,12.09090909,102.3636364,31.04181818,81.05181818,4.090909091,286.6952818,355.42432460000003,0.247251626,1.731381552,27.16384747,4.703702853,4.966758145,89.75,33.1775,5.1075,39.55,377.2966166,321.1411027,10.68003244,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
477,0,477,India,Bangladesh,2015,0.63,0.6,0.38,1343,82.18181818,12.09090909,102.3636364,31.04181818,81.05181818,4.090909091,286.6952818,355.42432460000003,0.247251626,1.731381552,27.16384747,4.703702853,4.966758145,89.75,33.1775,5.1075,39.55,377.2966166,321.1411027,10.68003244,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
478,0,478,South Africa,Bangladesh,2015,1.0,0.56,0.37,1343,82.18181818,12.09090909,102.3636364,31.04181818,81.05181818,4.090909091,286.6952818,355.42432460000003,0.247251626,1.731381552,27.16384747,4.703702853,4.966758145,89.75,33.1775,5.1075,39.55,377.2966166,321.1411027,10.68003244,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
479,0,479,Pakistan,Sri Lanka,2015,0.44999999999999996,0.4,0.53,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
480,1,480,South Africa,Bangladesh,2015,1.0,0.57,0.36,1343,82.18181818,12.09090909,102.3636364,31.04181818,81.05181818,4.090909091,286.6952818,355.42432460000003,0.247251626,1.731381552,27.16384747,4.703702853,4.966758145,89.75,33.1775,5.1075,39.55,377.2966166,321.1411027,10.68003244,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
481,1,481,South Africa,Bangladesh,2015,0.5700000000000001,0.56,0.38,1343,82.18181818,12.09090909,102.3636364,31.04181818,81.05181818,4.090909091,286.6952818,355.42432460000003,0.247251626,1.731381552,27.16384747,4.703702853,4.966758145,89.75,33.1775,5.1075,39.55,377.2966166,321.1411027,10.68003244,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
482,1,482,Pakistan,Sri Lanka,2015,0.49,0.41,0.52,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
483,0,483,Pakistan,Sri Lanka,2015,0.45999999999999996,0.4,0.53,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
484,0,484,Pakistan,Sri Lanka,2015,0.49,0.41,0.52,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
485,1,485,Pakistan,Sri Lanka,2015,0.53,0.42,0.51,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
486,1,486,New Zealand,South Africa,2015,0.41000000000000003,0.53,0.55,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282
487,0,487,New Zealand,South Africa,2015,0.36,0.52,0.55,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282
488,1,488,New Zealand,South Africa,2015,0.43000000000000005,0.53,0.54,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282
489,0,489,Australia,England,2015,0.69,0.68,0.45,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312
490,0,490,Australia,England,2015,0.71,0.69,0.44,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312
491,1,491,Australia,England,2015,0.72,0.69,0.44,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312
492,1,492,Australia,England,2015,0.6799999999999999,0.68,0.45,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312
493,0,493,Australia,England,2015,0.65,0.67,0.45,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312
494,0,494,South Africa,India,2015,0.52,0.55,0.6,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
495,1,495,South Africa,India,2015,0.5900000000000001,0.56,0.59,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
496,0,496,South Africa,India,2015,0.51,0.55,0.6,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
497,1,497,South Africa,India,2015,0.5700000000000001,0.56,0.59,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
498,0,498,South Africa,India,2015,0.51,0.55,0.6,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261
499,1,499,West Indies,Sri Lanka,2015,0.32999999999999996,0.36,0.52,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,878,71.44444444,7.444444444,117.0,29.23666667,81.80222222,1.0,233.7459018,270.22873250000004,0.46663210299999996,0.961340582,19.792667,7.141777602,4.722404377,55.1,50.865,5.693,53.28,437.0730411,413.7886358,11.59178961
500,1,500,West Indies,Sri Lanka,2015,0.21999999999999997,0.35,0.52,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,878,71.44444444,7.444444444,117.0,29.23666667,81.80222222,1.0,233.7459018,270.22873250000004,0.46663210299999996,0.961340582,19.792667,7.141777602,4.722404377,55.1,50.865,5.693,53.28,437.0730411,413.7886358,11.59178961
501,1,501,West Indies,Sri Lanka,2015,0.17000000000000004,0.34,0.53,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429,878,71.44444444,7.444444444,117.0,29.23666667,81.80222222,1.0,233.7459018,270.22873250000004,0.46663210299999996,0.961340582,19.792667,7.141777602,4.722404377,55.1,50.865,5.693,53.28,437.0730411,413.7886358,11.59178961
502,0,502,Pakistan,England,2015,0.12,0.41,0.45,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
503,1,503,Pakistan,England,2015,0.35,0.42,0.44,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
504,1,504,Pakistan,England,2015,0.28,0.42,0.45,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
505,1,505,Pakistan,England,2015,0.22999999999999998,0.41,0.46,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
506,1,506,Sri Lanka,New Zealand,2015,0.43999999999999995,0.53,0.52,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429
507,1,507,Sri Lanka,New Zealand,2015,0.41000000000000003,0.53,0.53,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429
508,0,508,Sri Lanka,New Zealand,2015,0.38,0.52,0.54,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429
509,1,509,Sri Lanka,New Zealand,2016,0.42000000000000004,0.53,0.53,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,1106,58.81818182,8.909090909,94.90909091,28.14545455,88.93818182,0.181818182,259.5534898,296.3754849,0.12599057800000002,1.5682797130000001,23.95182954,5.356120932,3.922753087,72.8,44.218999999999994,5.53,47.34,378.5844006,351.5770514,8.984971429
510,1,510,India,Australia,2016,0.38,0.59,0.67,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
511,1,511,India,Australia,2016,0.32999999999999996,0.58,0.68,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
512,1,512,India,Australia,2016,0.30000000000000004,0.57,0.68,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
513,1,513,India,Australia,2016,0.26,0.56,0.69,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
514,0,514,India,Australia,2016,0.24,0.55,0.7,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312,1573,110.0,23.1,128.8,40.327,91.667,12.7,324.72040510000005,356.84808250000003,0.584724017,1.519687664,29.455556,6.409462448999999,6.5992636860000005,59.11111111,37.17555556,5.11,42.77777778,411.3726391,347.58216219999997,11.74699195
515,1,515,Pakistan,New Zealand,2016,0.32999999999999996,0.4,0.54,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
516,1,516,Pakistan,New Zealand,2016,0.29000000000000004,0.4,0.55,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,1012,69.90909091,10.81818182,114.6363636,39.55,85.58909091,2.090909091,357.77045860000004,419.1823957,0.977676243,1.7673766830000002,30.65695002,4.431473784,5.589404876000001,51.375,35.865,5.32375,40.6,375.8177918,335.6908983,10.00153228
517,1,517,Australia,New Zealand,2016,0.5800000000000001,0.68,0.56,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312
518,0,518,England,South Africa,2016,0.6699999999999999,0.46,0.56,1143,101.7142857,15.85714286,138.71428569999998,48.00142857,88.97,1.142857143,258.1478865,293.82084189999995,0.44593466299999995,1.543091849,23.53281247,3.859680402,4.598363514,57.11111111,28.64,5.077777778,33.61111111,413.5279988,348.3160857,13.1224261,1234,75.0,11.09090909,114.6363636,34.09818182,91.85818182,2.8181818180000002,324.46461139999997,348.95982710000004,0.6466302389999999,1.677090494,31.03043698,7.153609707,5.975101276,61.5,38.58625,5.93,39.275,366.6842396,358.62314510000004,9.681132909
519,0,519,Australia,New Zealand,2016,0.42000000000000004,0.67,0.56,1157,86.22222222,13.0,125.1111111,35.52,92.47222222,0.7777777779999999,264.3940013,295.0614978,0.353888414,1.455966352,23.52713587,5.528132681000001,4.456427532,55.25,33.105,5.42625,36.8,378.7612403,341.11830560000004,10.9069282,814,67.625,5.25,131.75,39.115,91.815,0.375,283.6594256,315.17229610000004,0.553567134,1.5766912730000002,26.57881538,5.116815544,4.135243238,39.375,33.33375,5.34875,37.45,402.16451960000006,358.05954160000005,11.63077312
